employee_id,title,business_unit,department_type,division,state,gender_code,race_desc,marital_desc,age
3807,Production Technician I,EW,Production       ,Project Management - Con,MA,Male,Asian,Single,57
3808,IT Support,PYZ,IT/IS,General - Sga,MA,Female,White,Widowed,71
3809,Network Engineer,TNS,IT/IS,Field Operations,MA,Male,Hispanic,Single,18
3810,Sr. Network Engineer,PL,IT/IS,General - Sga,CT,Female,Black,Single,61
3811,Sr. Network Engineer,PL,IT/IS,Fielders,CT,Male,Hispanic,Widowed,64
3812,Sr. Network Engineer,BPC,IT/IS,General - Eng,MA,Female,Hispanic,Single,34
3813,IT Support,SVG,IT/IS,Engineers,MA,Male,Hispanic,Widowed,67
3815,Network Engineer,SVG,IT/IS,Project Management - Con,MA,Male,White,Divorced,37
3816,IT Support,WBL,IT/IS,Field Operations,MA,Male,Hispanic,Single,65
3817,IT Support,CCDR,IT/IS,General - Con,MA,Female,Black,Single,43
3818,Network Engineer,CCDR,IT/IS,Wireless,MA,Male,Asian,Single,70
3819,Network Engineer,MSC,IT/IS,Aerial,MA,Female,Asian,Single,63
3820,Network Engineer,EW,IT/IS,General - Con,MA,Female,Other,Divorced,42
3821,Sr. Network Engineer,TNS,IT/IS,Field Operations,MA,Male,White,Single,40
3822,Network Engineer,WBL,Executive Office,General - Con,MA,Male,Hispanic,Divorced,44
3823,Network Engineer,TNS,Executive Office,Shop (Fleet),MA,Male,White,Single,35
3824,IT Support,SVG,IT/IS,General - Sga,MA,Male,Black,Single,72
3825,IT Support,PYZ,IT/IS,Field Operations,MA,Male,Black,Married,24
3826,IT Support,PL,IT/IS,Field Operations,MA,Male,Asian,Divorced,22
3827,IT Support,NEL,IT/IS,General - Eng,MA,Male,Asian,Widowed,27
3828,Sr. Network Engineer,PL,IT/IS,Aerial,MA,Male,Black,Divorced,29
3829,Sr. Network Engineer,BPC,IT/IS,Project Management - Con,MA,Male,Other,Married,63
3830,Principal Data Architect,CCDR,IT/IS,Field Operations,CT,Male,White,Widowed,72
3831,Enterprise Architect,SVG,IT/IS,Field Operations,CT,Female,Hispanic,Divorced,68
3833,Network Engineer,PYZ,Executive Office,Field Operations,MA,Male,Asian,Single,69
3834,Network Engineer,WBL,Executive Office,Field Operations,MA,Male,Hispanic,Married,58
3835,IT Support,NEL,IT/IS,Yard (Material Handling),MA,Male,Hispanic,Divorced,26
3836,IT Support,PL,IT/IS,General - Con,MA,Male,Black,Single,75
3837,IT Support,BPC,IT/IS,Finance & Accounting,MA,Male,Other,Single,66
3838,IT Support,CCDR,IT/IS,Field Operations,MA,Female,Asian,Single,39
3839,Sr. Network Engineer,PL,IT/IS,General - Con,MA,Male,Hispanic,Divorced,21
3840,Sr. Network Engineer,BPC,IT/IS,Field Operations,MA,Male,Hispanic,Single,54
3841,Principal Data Architect,CCDR,IT/IS,Wireline Construction,CT,Male,Asian,Single,51
3844,Network Engineer,PYZ,Executive Office,General - Con,MA,Male,White,Single,60
3845,Network Engineer,WBL,Executive Office,Field Operations,MA,Male,Hispanic,Single,50
3846,IT Support,NEL,IT/IS,Wireline Construction,MA,Male,Asian,Single,45
3847,IT Support,PL,IT/IS,Field Operations,MA,Male,Hispanic,Single,21
3848,IT Support,BPC,IT/IS,Field Operations,MA,Male,Asian,Married,23
3849,IT Support,CCDR,IT/IS,General - Con,MA,Female,White,Widowed,42
3850,Sr. Network Engineer,MSC,IT/IS,Yard (Material Handling),MA,Male,Hispanic,Single,67
3854,Network Engineer,WBL,Executive Office,Technology / It,MA,Male,Black,Single,77
3855,Network Engineer,WBL,Executive Office,People Services,MA,Male,Other,Widowed,22
3856,Network Engineer,TNS,Executive Office,Wireline Construction,MA,Male,Other,Divorced,29
3857,IT Support,SVG,IT/IS,Fielders,MA,Male,Black,Widowed,59
3858,IT Support,PYZ,IT/IS,Engineers,MA,Male,Other,Married,71
3859,IT Support,PL,IT/IS,Fielders,MA,Female,Hispanic,Married,27
3860,IT Support,NEL,IT/IS,Catv,MA,Female,Asian,Single,24
3861,Sr. Network Engineer,PL,IT/IS,General - Con,MA,Male,Other,Widowed,57
3863,Principal Data Architect,CCDR,IT/IS,Aerial,MA,Female,Other,Single,47
3865,Network Engineer,MSC,Production       ,Sales & Marketing,MA,Male,Asian,Single,57
3866,Network Engineer,TNS,Executive Office,Field Operations,MA,Male,Other,Divorced,61
3867,Network Engineer,PYZ,Executive Office,Catv,MA,Male,Other,Widowed,32
3868,Network Engineer,WBL,IT/IS,Finance & Accounting,MA,Male,Hispanic,Widowed,19
3869,IT Support,NEL,IT/IS,Field Operations,MA,Male,Hispanic,Divorced,42
3870,IT Support,PL,IT/IS,Project Management - Con,MA,Male,Asian,Single,57
3871,IT Support,BPC,IT/IS,General - Con,MA,Female,White,Widowed,51
3872,IT Support,CCDR,IT/IS,Engineers,MA,Female,Asian,Single,52
3873,Sr. Network Engineer,NEL,IT/IS,Executive,MA,Male,Hispanic,Widowed,50
3874,Sr. Network Engineer,PL,IT/IS,General - Con,CT,Male,Hispanic,Married,23
3875,Sr. Network Engineer,BPC,IT/IS,Underground,CT,Male,Asian,Divorced,52
3876,Principal Data Architect,CCDR,IT/IS,General - Con,MA,Female,Hispanic,Single,67
3877,Network Engineer,MSC,Executive Office,General - Con,MA,Male,Asian,Single,42
3878,Network Engineer,TNS,Executive Office,Engineers,MA,Male,Other,Divorced,51
3879,Network Engineer,PYZ,IT/IS,Field Operations,MA,Male,Hispanic,Married,23
3880,Network Engineer,WBL,IT/IS,General - Con,MA,Male,Black,Single,48
3881,IT Support,NEL,IT/IS,Field Operations,MA,Male,Other,Divorced,27
3882,IT Support,PL,IT/IS,Wireless,MA,Female,Asian,Married,73
3883,IT Support,BPC,IT/IS,Field Operations,MA,Female,White,Widowed,31
3884,IT Support,CCDR,IT/IS,Engineers,MA,Female,Black,Widowed,32
3885,Sr. Network Engineer,EW,IT/IS,Engineers,CT,Female,Black,Single,73
3886,Sr. Network Engineer,MSC,IT/IS,Wireless,CT,Male,Other,Single,41
3889,Network Engineer,TNS,Executive Office,General - Con,MA,Male,Black,Single,40
3890,Network Engineer,WBL,IT/IS,General - Con,MA,Male,Asian,Divorced,23
3891,Network Engineer,BPC,IT/IS,Engineers,MA,Male,Other,Single,62
3892,Network Engineer,CCDR,IT/IS,Engineers,MA,Male,Hispanic,Divorced,44
3893,IT Support,EW,IT/IS,General - Con,MA,Female,Asian,Married,70
3894,IT Support,MSC,IT/IS,Aerial,MA,Female,Black,Married,64
3895,IT Support,NEL,IT/IS,Splicing,MA,Female,Other,Single,77
3896,IT Support,PL,IT/IS,Engineers,MA,Female,Other,Widowed,39
3897,Sr. Network Engineer,NEL,IT/IS,Aerial,CT,Female,Black,Married,63
3900,Principal Data Architect,CCDR,IT/IS,Field Operations,MA,Female,Asian,Single,28
3901,Network Engineer,EW,Executive Office,Project Management - Eng,MA,Male,Hispanic,Single,33
3902,Network Engineer,MSC,Executive Office,Wireline Construction,MA,Male,Black,Single,59
3903,Network Engineer,TNS,IT/IS,Field Operations,MA,Male,Hispanic,Single,26
3904,Network Engineer,PYZ,IT/IS,Engineers,MA,Male,Asian,Widowed,50
3905,Network Engineer,WBL,IT/IS,Billable Consultants,MA,Female,Black,Widowed,62
3906,IT Support,NEL,IT/IS,Wireline Construction,MA,Female,Other,Married,45
3907,IT Support,PL,IT/IS,Engineers,MA,Female,White,Married,58
3908,IT Support,BPC,IT/IS,Splicing,MA,Female,Black,Married,33
3909,IT Support,CCDR,IT/IS,General - Eng,MA,Female,Other,Married,77
3910,Sr. Network Engineer,WBL,IT/IS,Wireless,MA,Female,White,Widowed,25
3911,Sr. Network Engineer,NEL,IT/IS,Splicing,CT,Male,White,Widowed,71
3914,Network Engineer,SVG,Executive Office,Engineers,MA,Male,Other,Single,62
3915,Network Engineer,TNS,IT/IS,Field Operations,MA,Male,Other,Widowed,31
3916,Network Engineer,WBL,IT/IS,Project Management - Con,MA,Male,Other,Widowed,58
3917,Network Engineer,PYZ,IT/IS,General - Con,MA,Female,Black,Widowed,26
3918,Network Engineer,WBL,IT/IS,Field Operations,MA,Female,Asian,Widowed,60
3919,IT Support,NEL,IT/IS,Field Operations,MA,Female,Asian,Divorced,79
3920,IT Support,PL,IT/IS,Field Operations,MA,Female,Other,Divorced,60
3921,IT Support,BPC,IT/IS,Splicing,MA,Female,Other,Married,77
3922,IT Support,CCDR,IT/IS,General - Con,MA,Female,White,Widowed,22
3923,Sr. Network Engineer,WBL,IT/IS,Aerial,MA,Female,Hispanic,Single,66
3924,Sr. Network Engineer,NEL,IT/IS,General - Con,CT,Male,Other,Widowed,28
3926,Sr. Network Engineer,BPC,IT/IS,Wireless,MA,Female,Hispanic,Single,78
3927,Network Engineer,SVG,Executive Office,Aerial,MA,Male,Other,Single,38
3928,Network Engineer,TNS,IT/IS,General - Con,MA,Male,White,Widowed,65
3929,Network Engineer,WBL,IT/IS,Wireline Construction,MA,Female,Asian,Married,46
3930,Network Engineer,BPC,IT/IS,General - Con,MA,Female,Asian,Married,35
3931,Network Engineer,CCDR,IT/IS,Engineers,MA,Male,Black,Widowed,61
3932,IT Support,EW,IT/IS,General - Eng,MA,Female,Black,Single,57
3933,IT Support,MSC,IT/IS,Engineers,MA,Female,White,Married,56
3934,IT Support,NEL,IT/IS,Executive,MA,Female,Asian,Widowed,41
3935,IT Support,PL,IT/IS,Aerial,MA,Male,White,Widowed,27
3936,Enterprise Architect,MSC,IT/IS,General - Sga,CT,Male,Other,Widowed,24
3937,Database Administrator,EW,IT/IS,Field Operations,MA,Male,White,Widowed,78
3938,Data Analyst,BPC,IT/IS,Field Operations,MA,Female,Hispanic,Married,65
3939,Data Analyst,CCDR,IT/IS,General - Con,TX,Male,Black,Married,27
3940,Sr. DBA,EW,IT/IS,General - Con,MA,Male,Other,Divorced,61
3941,Data Analyst,BPC,IT/IS,Field Operations,MA,Male,White,Married,33
3942,Principal Data Architect,PYZ,IT/IS,Catv,MA,Female,Asian,Married,67
3943,Data Analyst ,NEL,IT/IS,General - Eng,MA,Male,Black,Single,48
3944,Data Analyst,SVG,IT/IS,General - Sga,MA,Female,White,Single,23
3945,Data Analyst,MSC,IT/IS,Engineers,MA,Female,Black,Single,24
3946,Database Administrator,NEL,IT/IS,Shop (Fleet),MA,Female,White,Married,62
3947,Database Administrator,EW,IT/IS,Field Operations,MA,Female,Hispanic,Married,24
3948,Data Analyst,MSC,IT/IS,Aerial,MA,Male,Hispanic,Married,80
3950,Database Administrator,CCDR,IT/IS,Fielders,MA,Female,Hispanic,Widowed,34
3951,Database Administrator,MSC,IT/IS,Wireline Construction,MA,Female,Asian,Divorced,60
3952,Data Analyst,EW,IT/IS,Finance & Accounting,MA,Male,Black,Single,71
3953,Data Analyst,BPC,IT/IS,General - Eng,MA,Female,White,Married,56
3954,Database Administrator,CCDR,IT/IS,General - Con,MA,Female,Hispanic,Married,75
3955,Database Administrator,SVG,IT/IS,Project Management - Con,MA,Female,Hispanic,Married,22
3956,Database Administrator,EW,IT/IS,General - Sga,TX,Female,Black,Widowed,22
3957,Database Administrator,MSC,IT/IS,Field Operations,TX,Female,Other,Divorced,31
3958,Database Administrator,TNS,IT/IS,Field Operations,TX,Female,Hispanic,Married,46
3959,Data Architect,PYZ,IT/IS,General - Con,TX,Male,Hispanic,Single,34
3960,CIO,WBL,IT/IS,Field Operations,TX,Male,White,Married,71
3961,BI Director,NEL,IT/IS,Aerial,MA,Male,Black,Divorced,45
3962,Sr. DBA,MSC,IT/IS,Aerial,MA,Female,Hispanic,Divorced,31
3963,Sr. Accountant,TNS,IT/IS,Field Operations,MA,Female,Black,Widowed,21
3965,Software Engineering Manager,WBL,IT/IS,General - Con,MA,Female,Other,Married,22
3967,Data Analyst,MSC,IT/IS,Finance & Accounting,MA,Female,Black,Married,63
3968,Data Analyst,NEL,IT/IS,Engineers,MA,Female,Other,Married,54
3969,Database Administrator,PL,IT/IS,Aerial,MA,Female,Asian,Divorced,55
3970,Database Administrator,PYZ,IT/IS,Field Operations,MA,Female,Other,Married,70
3971,Database Administrator,SVG,IT/IS,General - Con,TX,Female,Other,Widowed,63
3972,Database Administrator,TNS,IT/IS,General - Con,TX,Female,Black,Divorced,67
3973,Database Administrator,WBL,IT/IS,Field Operations,TX,Female,Hispanic,Single,45
3974,Data Architect,BPC,IT/IS,General - Eng,TX,Male,Other,Married,32
3975,CIO,CCDR,IT/IS,Field Operations,TX,Male,Asian,Single,21
3976,Sr. DBA,MSC,IT/IS,Field Operations,MA,Female,White,Divorced,30
3977,Sr. Accountant,TNS,IT/IS,Wireline Construction,MA,Female,Black,Divorced,75
3978,Sr. Accountant,PYZ,IT/IS,General - Con,MA,Male,Asian,Widowed,40
3980,Data Analyst,PL,IT/IS,Project Management - Con,MA,Female,White,Married,45
3981,Data Analyst,BPC,IT/IS,Field Operations,MA,Female,Black,Divorced,60
3982,Database Administrator,CCDR,IT/IS,Aerial,MA,Female,Other,Married,65
3983,Database Administrator,SVG,IT/IS,Field Operations,MA,Female,Hispanic,Married,58
3984,Database Administrator,EW,IT/IS,Wireline Construction,TX,Female,Hispanic,Single,59
3985,Database Administrator,MSC,IT/IS,People Services,TX,Male,White,Widowed,31
3986,Database Administrator,TNS,IT/IS,Catv,TX,Female,Hispanic,Married,48
3987,Data Architect,PYZ,IT/IS,Catv,TX,Male,Other,Widowed,40
3989,Sr. DBA,TNS,IT/IS,General - Con,MA,Female,Asian,Widowed,70
3991,Sr. Accountant,BPC,IT/IS,Project Management - Con,MA,Male,Black,Single,49
3992,Data Analyst,SVG,IT/IS,General - Eng,MA,Male,Black,Married,61
3993,Data Analyst,PYZ,IT/IS,Field Operations,MA,Female,Asian,Married,26
3994,Data Analyst,PL,IT/IS,Field Operations,MA,Female,Asian,Single,35
3995,Database Administrator,NEL,IT/IS,Wireline Construction,MA,Female,Black,Widowed,73
3996,Database Administrator,MSC,IT/IS,Catv,MA,Female,White,Widowed,22
3997,Database Administrator,EW,IT/IS,Engineers,TX,Male,Black,Single,73
3998,Database Administrator,CCDR,IT/IS,Yard (Material Handling),TX,Female,Other,Married,50
3999,Database Administrator,BPC,IT/IS,Engineers,TX,Male,Asian,Single,76
4000,Data Architect,PYZ,IT/IS,Field Operations,TX,Male,Black,Divorced,59
1001,Software Engineer,BPC,Software Engineering,Engineers,MA,Female,Black,Married,62
1002,Software Engineer,NEL,Software Engineering,Catv,MA,Female,Asian,Widowed,72
1003,Software Engineer,WBL,Software Engineering,Field Operations,MA,Female,White,Married,50
1004,Software Engineer,PYZ,Software Engineering,Project Management - Con,MA,Male,Black,Single,63
1005,Software Engineer,SVG,Software Engineering,Field Operations,MA,Male,Black,Divorced,52
1006,Software Engineer,MSC,Software Engineering,Engineers,MA,Female,White,Widowed,62
1007,Software Engineer,SVG,Software Engineering,General - Con,MA,Male,Black,Widowed,20
1008,Software Engineer,BPC,Software Engineering,General - Con,MA,Female,Hispanic,Married,38
1009,Software Engineer,NEL,Software Engineering,General - Con,MA,Female,Other,Single,32
1010,Software Engineer,EW,Software Engineering,Field Operations,MA,Male,Hispanic,Divorced,29
1011,Software Engineer,MSC,Software Engineering,General - Con,MA,Male,Hispanic,Married,74
1012,Software Engineer,TNS,Software Engineering,General - Eng,MA,Male,White,Single,42
1013,Software Engineer,PYZ,Software Engineering,Engineers,MA,Male,Asian,Single,46
1014,Shared Services Manager,WBL,Software Engineering,Catv,MA,Male,Other,Single,69
1015,Shared Services Manager,NEL,Software Engineering,People Services,MA,Female,White,Married,57
1016,Senior BI Developer,PL,Admin Offices,Shop (Fleet),MA,Female,White,Single,64
1017,Senior BI Developer,BPC,Admin Offices,Field Operations,MA,Female,Black,Single,73
1018,Senior BI Developer,CCDR,Admin Offices,General - Con,MA,Female,White,Married,78
1019,Software Engineer,EW,Software Engineering,Fielders,MA,Male,Hispanic,Widowed,44
1020,Software Engineer,MSC,Software Engineering,Field Operations,MA,Female,Black,Widowed,33
1021,Software Engineer,TNS,Software Engineering,General - Eng,MA,Male,Hispanic,Single,31
1022,Software Engineer,PYZ,Software Engineering,Field Operations,MA,Male,Black,Divorced,60
1023,Shared Services Manager,WBL,Software Engineering,General - Con,MA,Male,Hispanic,Divorced,26
1024,Shared Services Manager,NEL,Software Engineering,Fielders,MA,Female,Other,Divorced,31
1025,Senior BI Developer,PL,Admin Offices,Field Operations,MA,Female,Other,Divorced,63
1026,Senior BI Developer,BPC,Admin Offices,Engineers,MA,Female,Other,Widowed,72
1027,Senior BI Developer,CCDR,Admin Offices,General - Con,MA,Male,Other,Single,58
1028,Software Engineer,PYZ,Software Engineering,General - Con,MA,Male,Asian,Single,19
1029,Software Engineer,SVG,Software Engineering,Field Operations,MA,Female,Asian,Divorced,41
1030,Software Engineer,TNS,Software Engineering,Field Operations,MA,Male,Black,Single,64
1031,Software Engineer,WBL,Software Engineering,General - Con,MA,Male,White,Widowed,49
1032,Software Engineer,PYZ,Software Engineering,Aerial,MA,Male,Asian,Widowed,68
