employee_id,employee_status,employee_type,pay_zone,employee_classification_type,start_date,start_date_key
2101,Terminated,Full-Time,Zone B,Temporary,2022-12-28,20221228.0
2102,Active,Part-Time,Zone B,Part-Time,2023-03-24,20230324.0
2103,Active,Contract,Zone A,Full-Time,2020-10-02,20201002.0
2104,Active,Contract,Zone A,Temporary,2020-09-14,20200914.0
2105,Active,Part-Time,Zone C,Part-Time,2020-01-19,20200119.0
2106,Active,Contract,Zone C,Temporary,2019-04-14,20190414.0
2107,Active,Contract,Zone B,Temporary,2023-06-02,20230602.0
2108,Terminated,Part-Time,Zone A,Temporary,2022-05-09,20220509.0
2109,Active,Part-Time,Zone C,Part-Time,2021-02-23,20210223.0
2110,Active,Contract,Zone C,Temporary,2021-06-04,20210604.0
2111,Active,Full-Time,Zone A,Temporary,2022-03-29,20220329.0
2112,Active,Part-Time,Zone B,Temporary,2019-07-30,20190730.0
2113,Active,Part-Time,Zone B,Full-Time,2020-07-09,20200709.0
2114,Active,Contract,Zone C,Part-Time,2019-08-24,20190824.0
2115,Active,Contract,Zone A,Part-Time,2019-04-15,20190415.0
2116,Active,Part-Time,Zone C,Full-Time,2021-08-21,20210821.0
2117,Active,Full-Time,Zone B,Full-Time,2020-06-22,20200622.0
2118,Active,Part-Time,Zone C,Temporary,2020-01-28,20200128.0
2119,Active,Part-Time,Zone A,Temporary,2019-03-29,20190329.0
2120,Active,Contract,Zone C,Full-Time,2018-10-05,20181005.0
2121,Active,Part-Time,Zone A,Full-Time,2020-08-20,20200820.0
2122,Active,Full-Time,Zone C,Temporary,2021-06-11,20210611.0
2123,Active,Contract,Zone B,Temporary,2021-09-10,20210910.0
2124,Terminated,Contract,Zone B,Temporary,2023-02-21,20230221.0
2125,Active,Full-Time,Zone B,Part-Time,2019-08-09,20190809.0
2126,Active,Part-Time,Zone C,Temporary,2021-03-08,20210308.0
2127,Active,Contract,Zone A,Part-Time,2019-07-20,20190720.0
2128,Active,Full-Time,Zone A,Temporary,2023-03-27,20230327.0
2129,Active,Part-Time,Zone B,Temporary,2019-10-07,20191007.0
2130,Active,Contract,Zone C,Part-Time,2022-12-13,20221213.0
2131,Terminated,Part-Time,Zone C,Part-Time,2020-06-06,20200606.0
2132,Active,Full-Time,Zone A,Full-Time,2022-04-25,20220425.0
2133,Active,Contract,Zone A,Full-Time,2020-07-28,20200728.0
2134,Active,Part-Time,Zone B,Temporary,2022-02-28,20220228.0
2135,Active,Contract,Zone A,Part-Time,2021-10-25,20211025.0
2136,Active,Part-Time,Zone A,Part-Time,2018-09-12,20180912.0
2138,Active,Contract,Zone C,Temporary,2021-11-04,20211104.0
2139,Active,Part-Time,Zone B,Full-Time,2020-05-05,20200505.0
2140,Active,Contract,Zone A,Part-Time,2020-12-08,20201208.0
2141,Active,Contract,Zone C,Full-Time,2018-09-29,20180929.0
2142,Active,Contract,Zone A,Temporary,2020-01-09,20200109.0
2144,Active,Full-Time,Zone B,Temporary,2022-08-25,20220825.0
2145,Active,Full-Time,Zone A,Full-Time,2019-02-27,20190227.0
2146,Terminated,Full-Time,Zone A,Temporary,2019-12-25,20191225.0
2147,Active,Contract,Zone B,Temporary,2020-08-14,20200814.0
2148,Active,Full-Time,Zone A,Full-Time,2021-07-30,20210730.0
2149,Terminated,Full-Time,Zone A,Temporary,2021-05-02,20210502.0
2150,Active,Full-Time,Zone B,Full-Time,2023-01-21,20230121.0
2151,Active,Contract,Zone B,Temporary,2021-01-20,20210120.0
2152,Active,Part-Time,Zone C,Temporary,2020-10-07,20201007.0
2153,Active,Contract,Zone C,Part-Time,2019-06-15,20190615.0
2154,Active,Part-Time,Zone A,Temporary,2022-04-28,20220428.0
2155,Terminated,Part-Time,Zone B,Full-Time,2019-06-29,20190629.0
2156,Active,Part-Time,Zone B,Temporary,2018-09-11,20180911.0
2157,Active,Contract,Zone A,Full-Time,2020-05-15,20200515.0
2158,Active,Full-Time,Zone B,Full-Time,2023-02-23,20230223.0
2159,Active,Full-Time,Zone C,Temporary,2021-03-23,20210323.0
2160,Active,Full-Time,Zone A,Part-Time,2022-11-07,20221107.0
2161,Active,Contract,Zone C,Full-Time,2021-05-19,20210519.0
2162,Active,Full-Time,Zone B,Temporary,2021-01-02,20210102.0
2163,Active,Contract,Zone B,Full-Time,2019-03-26,20190326.0
2164,Active,Part-Time,Zone C,Full-Time,2020-09-28,20200928.0
2165,Active,Contract,Zone C,Full-Time,2019-03-16,20190316.0
2166,Active,Contract,Zone B,Part-Time,2019-03-20,20190320.0
2168,Active,Part-Time,Zone B,Full-Time,2018-08-08,20180808.0
2169,Active,Full-Time,Zone A,Full-Time,2020-07-04,20200704.0
2170,Active,Full-Time,Zone C,Part-Time,2023-01-29,20230129.0
2171,Active,Full-Time,Zone A,Part-Time,2021-08-09,20210809.0
2172,Terminated,Part-Time,Zone C,Temporary,2021-05-16,20210516.0
2173,Terminated,Contract,Zone A,Part-Time,2021-08-14,20210814.0
2174,Active,Full-Time,Zone B,Temporary,2022-02-08,20220208.0
2175,Active,Contract,Zone C,Temporary,2019-12-16,20191216.0
2176,Active,Full-Time,Zone B,Full-Time,2021-10-07,20211007.0
2177,Active,Full-Time,Zone A,Full-Time,2020-12-23,20201223.0
2178,Active,Contract,Zone B,Part-Time,2022-11-01,20221101.0
2179,Terminated,Contract,Zone B,Full-Time,2022-10-28,20221028.0
2180,Active,Full-Time,Zone A,Full-Time,2018-11-03,20181103.0
2181,Active,Contract,Zone A,Temporary,2019-03-05,20190305.0
2182,Active,Full-Time,Zone A,Part-Time,2021-03-14,20210314.0
2183,Active,Contract,Zone C,Full-Time,2018-12-13,20181213.0
2184,Active,Full-Time,Zone C,Part-Time,2021-09-05,20210905.0
2185,Terminated,Contract,Zone A,Full-Time,2020-05-17,20200517.0
2186,Active,Part-Time,Zone A,Temporary,2023-03-03,20230303.0
2187,Active,Part-Time,Zone B,Full-Time,2020-02-28,20200228.0
2188,Active,Part-Time,Zone A,Part-Time,2021-02-11,20210211.0
2189,Active,Part-Time,Zone B,Temporary,2019-01-25,20190125.0
2190,Active,Part-Time,Zone C,Full-Time,2023-04-25,20230425.0
2191,Active,Contract,Zone C,Part-Time,2021-02-14,20210214.0
2192,Active,Part-Time,Zone C,Part-Time,2020-10-07,20201007.0
2193,Terminated,Part-Time,Zone A,Part-Time,2019-02-28,20190228.0
2194,Active,Full-Time,Zone B,Temporary,2019-07-27,20190727.0
2195,Active,Contract,Zone C,Part-Time,2023-06-02,20230602.0
2196,Terminated,Full-Time,Zone A,Full-Time,2022-11-14,20221114.0
2197,Terminated,Contract,Zone C,Full-Time,2018-08-22,20180822.0
2198,Active,Contract,Zone B,Temporary,2022-12-15,20221215.0
2199,Active,Full-Time,Zone C,Full-Time,2020-05-31,20200531.0
2200,Active,Contract,Zone A,Full-Time,2022-07-19,20220719.0
2201,Active,Contract,Zone C,Part-Time,2020-07-01,20200701.0
2202,Active,Contract,Zone A,Part-Time,2020-11-18,20201118.0
2203,Terminated,Contract,Zone A,Part-Time,2020-02-29,20200229.0
2204,Active,Part-Time,Zone B,Part-Time,2021-09-24,20210924.0
2205,Active,Full-Time,Zone B,Full-Time,2022-04-13,20220413.0
2206,Active,Contract,Zone A,Temporary,2022-10-25,20221025.0
2207,Active,Full-Time,Zone C,Full-Time,2021-01-27,20210127.0
2208,Active,Full-Time,Zone B,Full-Time,2018-09-21,20180921.0
2209,Active,Part-Time,Zone C,Part-Time,2020-04-14,20200414.0
2210,Active,Part-Time,Zone C,Temporary,2021-05-31,20210531.0
2211,Active,Contract,Zone C,Temporary,2020-04-10,20200410.0
2212,Active,Full-Time,Zone C,Part-Time,2022-07-03,20220703.0
2213,Active,Part-Time,Zone A,Full-Time,2023-03-15,20230315.0
2214,Active,Contract,Zone C,Full-Time,2021-07-29,20210729.0
2215,Active,Contract,Zone B,Temporary,2022-02-05,20220205.0
2216,Active,Part-Time,Zone B,Temporary,2022-11-09,20221109.0
2217,Active,Part-Time,Zone A,Temporary,2020-11-23,20201123.0
2218,Active,Part-Time,Zone B,Part-Time,2019-02-21,20190221.0
2219,Active,Part-Time,Zone C,Part-Time,2022-09-25,20220925.0
2220,Active,Contract,Zone B,Temporary,2022-09-17,20220917.0
2221,Active,Contract,Zone C,Part-Time,2019-05-31,20190531.0
2222,Active,Part-Time,Zone A,Temporary,2020-07-21,20200721.0
2223,Active,Full-Time,Zone C,Temporary,2020-07-04,20200704.0
2224,Active,Full-Time,Zone A,Temporary,2020-10-13,20201013.0
2225,Active,Part-Time,Zone A,Full-Time,2023-05-01,20230501.0
2226,Active,Contract,Zone A,Full-Time,2019-03-22,20190322.0
2227,Active,Contract,Zone B,Full-Time,2021-12-27,20211227.0
2228,Active,Part-Time,Zone B,Part-Time,2018-08-12,20180812.0
2229,Active,Part-Time,Zone A,Temporary,2022-12-28,20221228.0
2230,Active,Part-Time,Zone A,Full-Time,2018-11-25,20181125.0
2231,Active,Full-Time,Zone A,Part-Time,2020-12-26,20201226.0
2232,Active,Part-Time,Zone A,Full-Time,2022-12-16,20221216.0
2233,Active,Contract,Zone B,Full-Time,2019-09-27,20190927.0
2234,Active,Part-Time,Zone C,Full-Time,2021-02-20,20210220.0
2235,Active,Full-Time,Zone B,Full-Time,2022-02-26,20220226.0
2236,Active,Full-Time,Zone A,Temporary,2018-12-23,20181223.0
2237,Active,Full-Time,Zone B,Temporary,2022-01-10,20220110.0
2238,Active,Part-Time,Zone B,Temporary,2021-03-04,20210304.0
2239,Active,Full-Time,Zone C,Part-Time,2023-03-10,20230310.0
2240,Active,Part-Time,Zone B,Part-Time,2018-12-05,20181205.0
2241,Active,Part-Time,Zone C,Part-Time,2021-06-24,20210624.0
2242,Active,Full-Time,Zone C,Temporary,2022-05-10,20220510.0
2243,Active,Full-Time,Zone A,Part-Time,2023-04-13,20230413.0
2244,Active,Contract,Zone C,Temporary,2022-08-04,20220804.0
2245,Active,Part-Time,Zone C,Part-Time,2021-02-28,20210228.0
2246,Active,Contract,Zone B,Part-Time,2020-10-14,20201014.0
2247,Active,Part-Time,Zone B,Temporary,2018-09-10,20180910.0
2248,Active,Part-Time,Zone B,Temporary,2022-12-16,20221216.0
2249,Active,Contract,Zone C,Part-Time,2018-09-28,20180928.0
2250,Active,Contract,Zone C,Temporary,2022-03-08,20220308.0
2251,Active,Part-Time,Zone B,Temporary,2022-01-12,20220112.0
2252,Active,Contract,Zone B,Part-Time,2020-12-08,20201208.0
2253,Active,Full-Time,Zone A,Full-Time,2020-11-17,20201117.0
2254,Active,Full-Time,Zone A,Part-Time,2021-01-18,20210118.0
2255,Active,Full-Time,Zone C,Part-Time,2020-09-15,20200915.0
2256,Active,Part-Time,Zone C,Full-Time,2019-12-11,20191211.0
2257,Active,Contract,Zone B,Full-Time,2021-04-29,20210429.0
2258,Active,Full-Time,Zone C,Part-Time,2021-04-03,20210403.0
2259,Active,Part-Time,Zone A,Temporary,2022-02-01,20220201.0
2260,Active,Part-Time,Zone B,Temporary,2020-01-17,20200117.0
2261,Active,Full-Time,Zone B,Part-Time,2022-06-01,20220601.0
2262,Active,Contract,Zone A,Temporary,2019-03-17,20190317.0
2263,Active,Contract,Zone B,Temporary,2020-01-07,20200107.0
2264,Active,Part-Time,Zone A,Part-Time,2021-02-24,20210224.0
2265,Active,Contract,Zone C,Part-Time,2019-12-30,20191230.0
2266,Active,Full-Time,Zone B,Temporary,2020-05-12,20200512.0
2267,Active,Full-Time,Zone A,Part-Time,2023-04-04,20230404.0
2268,Active,Contract,Zone C,Full-Time,2021-01-04,20210104.0
2269,Active,Full-Time,Zone C,Full-Time,2020-04-28,20200428.0
2270,Active,Contract,Zone C,Part-Time,2019-04-16,20190416.0
2271,Active,Full-Time,Zone A,Temporary,2022-07-09,20220709.0
2272,Active,Part-Time,Zone C,Full-Time,2022-08-29,20220829.0
2273,Active,Full-Time,Zone A,Part-Time,2020-01-26,20200126.0
2274,Active,Full-Time,Zone A,Temporary,2020-02-18,20200218.0
2275,Active,Part-Time,Zone B,Full-Time,2022-01-25,20220125.0
2276,Active,Full-Time,Zone B,Temporary,2023-07-10,20230710.0
2277,Active,Contract,Zone B,Temporary,2022-04-14,20220414.0
2278,Active,Part-Time,Zone B,Temporary,2022-07-10,20220710.0
2279,Active,Contract,Zone C,Full-Time,2022-06-27,20220627.0
2280,Terminated,Contract,Zone A,Temporary,2018-12-04,20181204.0
2281,Active,Full-Time,Zone C,Full-Time,2019-09-10,20190910.0
2282,Active,Part-Time,Zone A,Full-Time,2019-04-25,20190425.0
2283,Terminated,Part-Time,Zone B,Temporary,2018-10-03,20181003.0
2284,Active,Part-Time,Zone C,Part-Time,2022-06-14,20220614.0
2285,Active,Full-Time,Zone C,Temporary,2022-02-15,20220215.0
2286,Active,Contract,Zone B,Temporary,2018-09-24,20180924.0
2287,Active,Contract,Zone B,Part-Time,2022-03-09,20220309.0
2288,Active,Full-Time,Zone A,Temporary,2018-11-07,20181107.0
2289,Active,Full-Time,Zone A,Part-Time,2019-08-31,20190831.0
2290,Active,Full-Time,Zone B,Temporary,2020-11-27,20201127.0
2291,Active,Contract,Zone B,Part-Time,2020-07-07,20200707.0
2292,Active,Contract,Zone C,Temporary,2020-01-11,20200111.0
2293,Active,Contract,Zone B,Full-Time,2020-06-15,20200615.0
2294,Active,Contract,Zone A,Part-Time,2020-10-10,20201010.0
2295,Active,Full-Time,Zone B,Temporary,2022-05-19,20220519.0
2296,Active,Full-Time,Zone B,Temporary,2021-08-25,20210825.0
2297,Terminated,Part-Time,Zone C,Full-Time,2018-12-18,20181218.0
2298,Active,Full-Time,Zone B,Full-Time,2023-08-05,20230805.0
2299,Active,Part-Time,Zone A,Temporary,2022-04-13,20220413.0
2300,Active,Full-Time,Zone A,Full-Time,2020-09-26,20200926.0
2301,Active,Part-Time,Zone C,Temporary,2021-02-12,20210212.0
2302,Terminated,Contract,Zone C,Temporary,2019-01-02,20190102.0
2303,Terminated,Contract,Zone C,Temporary,2019-10-26,20191026.0
2304,Active,Full-Time,Zone B,Part-Time,2021-04-11,20210411.0
2305,Active,Part-Time,Zone A,Full-Time,2019-12-11,20191211.0
2306,Active,Part-Time,Zone B,Full-Time,2020-10-21,20201021.0
2307,Active,Part-Time,Zone C,Part-Time,2020-05-08,20200508.0
2308,Active,Full-Time,Zone A,Full-Time,2022-05-24,20220524.0
2309,Active,Part-Time,Zone A,Part-Time,2019-06-05,20190605.0
2310,Active,Part-Time,Zone B,Part-Time,2022-04-21,20220421.0
2311,Active,Part-Time,Zone A,Full-Time,2019-12-10,20191210.0
2312,Active,Full-Time,Zone C,Part-Time,2019-11-26,20191126.0
2313,Active,Part-Time,Zone C,Full-Time,2021-09-13,20210913.0
2314,Active,Part-Time,Zone C,Part-Time,2019-08-19,20190819.0
2315,Active,Full-Time,Zone A,Full-Time,2022-06-12,20220612.0
2316,Active,Full-Time,Zone B,Full-Time,2021-07-21,20210721.0
2317,Active,Full-Time,Zone A,Temporary,2020-11-13,20201113.0
2318,Active,Part-Time,Zone A,Temporary,2022-02-20,20220220.0
2319,Terminated,Contract,Zone A,Part-Time,2019-03-28,20190328.0
2320,Terminated,Part-Time,Zone A,Full-Time,2022-10-26,20221026.0
2321,Active,Full-Time,Zone C,Full-Time,2023-05-10,20230510.0
2322,Active,Contract,Zone C,Part-Time,2022-09-01,20220901.0
2323,Active,Part-Time,Zone C,Temporary,2021-04-21,20210421.0
2324,Terminated,Part-Time,Zone A,Temporary,2021-07-23,20210723.0
2325,Active,Part-Time,Zone A,Temporary,2020-12-29,20201229.0
2326,Active,Contract,Zone A,Temporary,2022-08-08,20220808.0
2327,Active,Full-Time,Zone A,Part-Time,2020-07-30,20200730.0
2328,Active,Full-Time,Zone B,Part-Time,2019-03-18,20190318.0
2329,Active,Full-Time,Zone A,Full-Time,2019-07-25,20190725.0
2330,Active,Full-Time,Zone C,Part-Time,2021-10-16,20211016.0
2331,Active,Contract,Zone C,Part-Time,2019-12-06,20191206.0
2332,Active,Contract,Zone C,Full-Time,2019-06-29,20190629.0
2333,Active,Full-Time,Zone C,Temporary,2019-04-03,20190403.0
2334,Active,Contract,Zone A,Temporary,2021-07-21,20210721.0
2335,Active,Full-Time,Zone C,Temporary,2022-07-27,20220727.0
2336,Active,Contract,Zone A,Full-Time,2019-10-06,20191006.0
2337,Active,Full-Time,Zone C,Part-Time,2021-04-16,20210416.0
2338,Active,Part-Time,Zone C,Temporary,2018-10-10,20181010.0
2339,Terminated,Full-Time,Zone B,Part-Time,2022-07-25,20220725.0
2340,Terminated,Contract,Zone A,Temporary,2021-03-17,20210317.0
2341,Active,Full-Time,Zone A,Full-Time,2018-10-13,20181013.0
2342,Active,Part-Time,Zone C,Temporary,2020-01-09,20200109.0
2343,Active,Full-Time,Zone B,Temporary,2019-09-18,20190918.0
2344,Active,Contract,Zone C,Temporary,2019-10-26,20191026.0
2345,Terminated,Full-Time,Zone B,Temporary,2020-09-14,20200914.0
2346,Active,Part-Time,Zone A,Full-Time,2023-04-09,20230409.0
2347,Active,Full-Time,Zone A,Part-Time,2019-10-25,20191025.0
2348,Active,Part-Time,Zone C,Full-Time,2022-06-25,20220625.0
2349,Active,Part-Time,Zone C,Full-Time,2023-01-26,20230126.0
2350,Active,Part-Time,Zone A,Temporary,2020-02-19,20200219.0
2351,Active,Contract,Zone B,Temporary,2019-12-24,20191224.0
2352,Active,Full-Time,Zone B,Temporary,2020-10-16,20201016.0
2353,Active,Part-Time,Zone B,Full-Time,2018-09-07,20180907.0
2354,Active,Part-Time,Zone C,Full-Time,2022-01-07,20220107.0
2355,Active,Contract,Zone C,Temporary,2019-03-25,20190325.0
2356,Active,Part-Time,Zone C,Temporary,2021-11-18,20211118.0
2357,Active,Contract,Zone B,Temporary,2022-12-31,20221231.0
2358,Active,Part-Time,Zone B,Temporary,2020-05-14,20200514.0
2359,Active,Full-Time,Zone B,Part-Time,2020-12-13,20201213.0
2360,Terminated,Part-Time,Zone B,Part-Time,2021-11-16,20211116.0
2361,Terminated,Full-Time,Zone C,Full-Time,2022-12-01,20221201.0
2362,Active,Full-Time,Zone C,Part-Time,2020-10-30,20201030.0
2363,Active,Full-Time,Zone C,Temporary,2021-02-08,20210208.0
2364,Active,Full-Time,Zone A,Temporary,2019-08-05,20190805.0
2365,Terminated,Contract,Zone A,Temporary,2018-11-29,20181129.0
2366,Terminated,Full-Time,Zone B,Part-Time,2018-11-16,20181116.0
2367,Active,Contract,Zone C,Part-Time,2020-08-23,20200823.0
2368,Active,Full-Time,Zone B,Temporary,2020-08-22,20200822.0
2369,Active,Part-Time,Zone B,Full-Time,2021-10-19,20211019.0
2370,Active,Contract,Zone B,Full-Time,2020-02-21,20200221.0
2371,Active,Contract,Zone B,Temporary,2022-11-21,20221121.0
2372,Active,Full-Time,Zone A,Part-Time,2019-08-05,20190805.0
2373,Active,Full-Time,Zone A,Full-Time,2020-11-05,20201105.0
2374,Active,Part-Time,Zone A,Part-Time,2021-06-12,20210612.0
2375,Active,Contract,Zone B,Full-Time,2018-09-13,20180913.0
2376,Active,Full-Time,Zone A,Temporary,2023-04-09,20230409.0
2377,Active,Contract,Zone B,Part-Time,2021-01-09,20210109.0
2378,Active,Part-Time,Zone A,Full-Time,2020-03-23,20200323.0
2379,Terminated,Full-Time,Zone C,Part-Time,2019-10-19,20191019.0
2380,Active,Full-Time,Zone A,Temporary,2023-07-02,20230702.0
2381,Active,Part-Time,Zone B,Part-Time,2019-08-29,20190829.0
2382,Active,Part-Time,Zone C,Temporary,2023-07-17,20230717.0
2383,Active,Full-Time,Zone A,Full-Time,2020-02-02,20200202.0
2384,Terminated,Full-Time,Zone A,Temporary,2021-10-14,20211014.0
2385,Active,Contract,Zone A,Part-Time,2020-04-10,20200410.0
2386,Active,Part-Time,Zone B,Part-Time,2018-12-14,20181214.0
2387,Active,Contract,Zone C,Temporary,2022-06-27,20220627.0
2388,Active,Contract,Zone C,Temporary,2020-09-07,20200907.0
2389,Active,Contract,Zone C,Part-Time,2019-11-03,20191103.0
2390,Active,Part-Time,Zone C,Part-Time,2020-05-15,20200515.0
2391,Active,Part-Time,Zone B,Full-Time,2023-04-28,20230428.0
2392,Active,Full-Time,Zone A,Full-Time,2019-08-05,20190805.0
2393,Active,Full-Time,Zone C,Part-Time,2018-12-05,20181205.0
2394,Active,Full-Time,Zone C,Full-Time,2022-04-25,20220425.0
2395,Active,Part-Time,Zone C,Part-Time,2019-12-10,20191210.0
2396,Terminated,Contract,Zone C,Part-Time,2022-06-30,20220630.0
2397,Active,Part-Time,Zone B,Full-Time,2018-09-19,20180919.0
2398,Active,Contract,Zone C,Temporary,2019-07-08,20190708.0
2399,Active,Full-Time,Zone B,Part-Time,2023-05-25,20230525.0
2400,Active,Contract,Zone A,Part-Time,2018-11-03,20181103.0
2401,Terminated,Full-Time,Zone C,Part-Time,2022-11-09,20221109.0
2402,Terminated,Full-Time,Zone C,Full-Time,2022-04-14,20220414.0
2403,Active,Full-Time,Zone C,Temporary,2020-08-06,20200806.0
2404,Active,Contract,Zone C,Temporary,2019-06-26,20190626.0
2405,Terminated,Full-Time,Zone B,Part-Time,2020-09-13,20200913.0
2406,Active,Part-Time,Zone B,Part-Time,2018-11-13,20181113.0
2407,Active,Full-Time,Zone C,Temporary,2019-10-06,20191006.0
2408,Active,Full-Time,Zone B,Part-Time,2021-09-15,20210915.0
2409,Active,Full-Time,Zone B,Full-Time,2020-02-06,20200206.0
2410,Active,Full-Time,Zone B,Part-Time,2022-10-21,20221021.0
2411,Active,Part-Time,Zone B,Temporary,2022-10-11,20221011.0
2412,Active,Full-Time,Zone B,Part-Time,2022-01-30,20220130.0
2413,Active,Full-Time,Zone B,Temporary,2022-07-27,20220727.0
2414,Active,Part-Time,Zone B,Part-Time,2022-05-26,20220526.0
2415,Active,Full-Time,Zone B,Full-Time,2021-02-08,20210208.0
2416,Active,Contract,Zone C,Full-Time,2022-06-06,20220606.0
2417,Active,Contract,Zone C,Full-Time,2021-02-27,20210227.0
2418,Terminated,Contract,Zone B,Temporary,2022-01-26,20220126.0
2419,Active,Part-Time,Zone A,Temporary,2020-04-01,20200401.0
2420,Active,Contract,Zone B,Full-Time,2020-06-03,20200603.0
2421,Active,Full-Time,Zone C,Part-Time,2021-11-20,20211120.0
2422,Terminated,Part-Time,Zone A,Temporary,2021-12-21,20211221.0
2423,Active,Contract,Zone A,Full-Time,2018-10-10,20181010.0
2424,Active,Full-Time,Zone C,Full-Time,2019-02-26,20190226.0
2425,Active,Contract,Zone C,Full-Time,2022-06-19,20220619.0
2426,Active,Full-Time,Zone C,Part-Time,2020-07-20,20200720.0
2427,Active,Part-Time,Zone C,Full-Time,2020-01-17,20200117.0
2428,Active,Part-Time,Zone B,Temporary,2021-06-04,20210604.0
2429,Active,Part-Time,Zone C,Temporary,2019-04-19,20190419.0
2430,Active,Full-Time,Zone B,Part-Time,2018-11-17,20181117.0
2431,Active,Contract,Zone A,Full-Time,2022-08-18,20220818.0
2432,Terminated,Contract,Zone C,Full-Time,2023-02-10,20230210.0
2433,Active,Contract,Zone C,Temporary,2020-04-22,20200422.0
2434,Active,Part-Time,Zone A,Full-Time,2023-01-14,20230114.0
2435,Terminated,Full-Time,Zone C,Part-Time,2023-03-13,20230313.0
2436,Terminated,Full-Time,Zone B,Part-Time,2022-12-30,20221230.0
2437,Terminated,Full-Time,Zone A,Full-Time,2020-06-04,20200604.0
2438,Active,Contract,Zone A,Full-Time,2022-03-13,20220313.0
2439,Active,Contract,Zone B,Part-Time,2021-08-21,20210821.0
2440,Active,Contract,Zone B,Temporary,2021-05-15,20210515.0
2441,Active,Contract,Zone B,Part-Time,2021-07-14,20210714.0
2442,Active,Contract,Zone C,Full-Time,2023-01-31,20230131.0
2443,Active,Part-Time,Zone B,Full-Time,2020-07-27,20200727.0
2444,Active,Part-Time,Zone C,Part-Time,2023-04-16,20230416.0
2445,Active,Contract,Zone B,Temporary,2019-12-30,20191230.0
2446,Active,Contract,Zone C,Full-Time,2021-12-06,20211206.0
2447,Active,Full-Time,Zone A,Full-Time,2020-02-02,20200202.0
2448,Terminated,Full-Time,Zone C,Part-Time,2020-10-23,20201023.0
2449,Terminated,Part-Time,Zone B,Temporary,2020-04-29,20200429.0
2450,Active,Full-Time,Zone A,Part-Time,2022-08-18,20220818.0
2451,Active,Contract,Zone A,Temporary,2020-09-08,20200908.0
2452,Active,Full-Time,Zone C,Part-Time,2022-10-14,20221014.0
2453,Active,Full-Time,Zone C,Full-Time,2023-05-13,20230513.0
2454,Active,Full-Time,Zone A,Part-Time,2021-02-28,20210228.0
2455,Active,Full-Time,Zone B,Full-Time,2020-03-03,20200303.0
2456,Active,Full-Time,Zone A,Full-Time,2021-11-29,20211129.0
2457,Active,Part-Time,Zone A,Part-Time,2018-08-24,20180824.0
2458,Active,Part-Time,Zone B,Temporary,2020-10-21,20201021.0
2459,Active,Full-Time,Zone A,Temporary,2020-12-15,20201215.0
2460,Active,Contract,Zone C,Full-Time,2018-09-05,20180905.0
2461,Active,Part-Time,Zone A,Full-Time,2021-09-27,20210927.0
2462,Active,Part-Time,Zone C,Full-Time,2020-01-09,20200109.0
2463,Active,Part-Time,Zone A,Part-Time,2018-12-06,20181206.0
2464,Active,Full-Time,Zone B,Temporary,2022-08-11,20220811.0
2465,Active,Contract,Zone A,Full-Time,2020-04-13,20200413.0
2466,Terminated,Contract,Zone A,Full-Time,2021-11-14,20211114.0
2467,Terminated,Full-Time,Zone B,Full-Time,2022-03-17,20220317.0
2468,Active,Part-Time,Zone A,Part-Time,2019-05-06,20190506.0
2469,Active,Part-Time,Zone C,Part-Time,2021-11-27,20211127.0
2470,Active,Full-Time,Zone C,Temporary,2021-02-09,20210209.0
2471,Active,Part-Time,Zone C,Part-Time,2022-01-06,20220106.0
2472,Active,Full-Time,Zone B,Temporary,2023-07-28,20230728.0
2473,Active,Contract,Zone B,Full-Time,2021-03-27,20210327.0
2474,Active,Contract,Zone A,Temporary,2023-03-12,20230312.0
2475,Terminated,Part-Time,Zone C,Temporary,2022-10-05,20221005.0
2476,Active,Part-Time,Zone B,Full-Time,2021-10-01,20211001.0
2477,Active,Contract,Zone A,Full-Time,2022-01-31,20220131.0
2478,Active,Full-Time,Zone A,Temporary,2020-06-01,20200601.0
2479,Active,Contract,Zone C,Part-Time,2023-04-18,20230418.0
2480,Active,Part-Time,Zone C,Part-Time,2020-07-25,20200725.0
2481,Active,Full-Time,Zone A,Part-Time,2018-12-12,20181212.0
2482,Active,Contract,Zone C,Full-Time,2018-09-01,20180901.0
2483,Active,Part-Time,Zone A,Temporary,2019-11-24,20191124.0
2484,Active,Part-Time,Zone A,Part-Time,2021-12-26,20211226.0
2485,Active,Part-Time,Zone B,Part-Time,2020-03-04,20200304.0
2486,Active,Part-Time,Zone A,Temporary,2020-05-03,20200503.0
2487,Active,Part-Time,Zone A,Temporary,2019-07-20,20190720.0
2488,Active,Contract,Zone A,Full-Time,2022-05-26,20220526.0
2489,Active,Contract,Zone A,Part-Time,2021-07-24,20210724.0
2490,Active,Contract,Zone A,Part-Time,2021-09-27,20210927.0
2491,Active,Contract,Zone A,Full-Time,2019-04-07,20190407.0
2492,Active,Full-Time,Zone C,Temporary,2019-07-20,20190720.0
2493,Active,Contract,Zone C,Full-Time,2022-12-03,20221203.0
2494,Active,Contract,Zone A,Temporary,2020-04-04,20200404.0
2495,Active,Contract,Zone B,Part-Time,2020-03-08,20200308.0
2496,Active,Part-Time,Zone B,Temporary,2020-09-28,20200928.0
2497,Active,Full-Time,Zone C,Temporary,2021-07-14,20210714.0
2498,Terminated,Full-Time,Zone A,Temporary,2019-10-17,20191017.0
2499,Active,Contract,Zone B,Full-Time,2023-04-08,20230408.0
