invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5pct,sales,date,time,payment,cogs,gross_income,rating,day,month,weekday,hour,time_of_day,rfm_date
534-01-4457,Branch A,Cairo,Normal,Male,Food and beverages,81.71,6,24.513,514.773,2019-01-27,1900-01-01 14:36:00,Credit card,490.26,24.513,8.0,27,1,Sunday,14,Afternoon,2019-01-27
719-89-8991,Branch A,Cairo,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2019-02-25,1900-01-01 16:03:00,Ewallet,457.05,22.8525,7.1,25,2,Monday,16,Afternoon,2019-02-25
286-62-6248,Branch B,Giza,Normal,Male,Fashion accessories,39.21,4,7.842,164.682,2019-01-16,1900-01-01 20:03:00,Credit card,156.84,7.842,9.0,16,1,Wednesday,20,Evening,2019-01-16
339-38-9982,Branch B,Giza,Member,Male,Fashion accessories,59.86,2,5.986,125.706,2019-01-13,1900-01-01 14:55:00,Ewallet,119.72,5.986,6.7,13,1,Sunday,14,Afternoon,2019-01-13
827-44-5872,Branch B,Giza,Member,Female,Food and beverages,54.36,10,27.18,570.78,2019-02-07,1900-01-01 11:28:00,Credit card,543.6,27.18,6.1,7,2,Thursday,11,Morning,2019-02-07
827-77-7633,Branch A,Cairo,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,2019-02-17,1900-01-01 19:41:00,Cash,882.81,44.1405,9.3,17,2,Sunday,19,Evening,2019-02-17
287-83-1405,Branch A,Cairo,Normal,Male,Health and beauty,25.43,6,7.629,160.209,2019-02-12,1900-01-01 19:01:00,Ewallet,152.58,7.629,7.0,12,2,Tuesday,19,Evening,2019-02-12
435-13-4908,Branch A,Cairo,Member,Male,Fashion accessories,86.68,8,34.672,728.112,2019-01-24,1900-01-01 18:04:00,Credit card,693.44,34.672,7.2,24,1,Thursday,18,Evening,2019-01-24
857-67-9057,Branch B,Giza,Normal,Male,Electronic accessories,22.95,10,11.475,240.975,2019-02-06,1900-01-01 19:20:00,Ewallet,229.5,11.475,8.2,6,2,Wednesday,19,Evening,2019-02-06
236-27-1144,Branch C,Alexandria,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,2019-03-26,1900-01-01 10:31:00,Ewallet,146.79,7.3395,8.4,26,3,Tuesday,10,Morning,2019-03-26
892-05-6689,Branch A,Cairo,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,1900-01-01 13:28:00,Ewallet,141.6,7.08,6.2,11,3,Monday,13,Afternoon,2019-03-11
583-41-4548,Branch C,Alexandria,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,2019-02-07,1900-01-01 11:36:00,Ewallet,116.69,5.8345,7.4,7,2,Thursday,11,Morning,2019-02-07
339-12-4827,Branch B,Giza,Member,Female,Fashion accessories,73.96,1,3.698,77.658,2019-01-05,1900-01-01 11:32:00,Credit card,73.96,3.698,5.0,5,1,Saturday,11,Morning,2019-01-05
643-38-7867,Branch A,Cairo,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,1900-01-01 11:44:00,Ewallet,97.94,4.897,6.9,7,3,Thursday,11,Morning,2019-03-07
308-81-0538,Branch A,Cairo,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2019-02-25,1900-01-01 17:16:00,Credit card,292.2,14.61,4.9,25,2,Monday,17,Evening,2019-02-25
358-88-9262,Branch C,Alexandria,Member,Female,Food and beverages,87.48,6,26.244,551.124,2019-02-01,1900-01-01 18:43:00,Ewallet,524.88,26.244,5.1,1,2,Friday,18,Evening,2019-02-01
460-35-4390,Branch A,Cairo,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,2019-01-22,1900-01-01 11:00:00,Ewallet,92.04,4.602,9.1,22,1,Tuesday,11,Morning,2019-01-22
343-87-0864,Branch C,Alexandria,Member,Male,Health and beauty,75.88,1,3.794,79.674,2019-01-03,1900-01-01 10:30:00,Credit card,75.88,3.794,7.1,3,1,Thursday,10,Morning,2019-01-03
173-50-1108,Branch B,Giza,Member,Female,Sports and travel,20.18,4,4.036,84.756,2019-02-13,1900-01-01 12:14:00,Credit card,80.72,4.036,5.0,13,2,Wednesday,12,Afternoon,2019-02-13
243-47-2663,Branch C,Alexandria,Member,Male,Electronic accessories,18.77,6,5.631,118.251,2019-01-28,1900-01-01 16:43:00,Credit card,112.62,5.631,5.5,28,1,Monday,16,Afternoon,2019-01-28
841-18-8232,Branch B,Giza,Normal,Female,Food and beverages,71.2,1,3.56,74.76,2019-01-05,1900-01-01 20:40:00,Credit card,71.2,3.56,9.2,5,1,Saturday,20,Evening,2019-01-05
701-23-5550,Branch B,Giza,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,1900-01-01 13:40:00,Ewallet,155.24,7.762,4.9,19,3,Tuesday,13,Afternoon,2019-03-19
647-50-1224,Branch A,Cairo,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,2019-01-12,1900-01-01 16:23:00,Ewallet,294.2,14.71,8.9,12,1,Saturday,16,Afternoon,2019-01-12
541-48-8554,Branch A,Cairo,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,2019-01-07,1900-01-01 12:08:00,Credit card,548.55,27.4275,6.0,7,1,Monday,12,Afternoon,2019-01-07
539-21-7227,Branch B,Giza,Normal,Female,Sports and travel,51.54,5,12.885,270.585,2019-01-26,1900-01-01 17:45:00,Cash,257.7,12.885,4.2,26,1,Saturday,17,Evening,2019-01-26
213-32-1216,Branch A,Cairo,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,2019-01-23,1900-01-01 10:28:00,Cash,396.36,19.818,7.3,23,1,Wednesday,10,Morning,2019-01-23
747-58-7183,Branch B,Giza,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09,1900-01-01 20:31:00,Ewallet,171.81,8.5905,6.5,9,2,Saturday,20,Evening,2019-02-09
582-52-8065,Branch B,Giza,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2019-02-22,1900-01-01 10:49:00,Cash,488.79,24.4395,8.9,22,2,Friday,10,Morning,2019-02-22
210-57-1719,Branch B,Giza,Normal,Female,Health and beauty,58.24,9,26.208,550.368,2019-02-05,1900-01-01 12:34:00,Cash,524.16,26.208,9.7,5,2,Tuesday,12,Afternoon,2019-02-05
399-69-4630,Branch C,Alexandria,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,1900-01-01 10:23:00,Credit card,133.26,6.663,8.6,7,3,Thursday,10,Morning,2019-03-07
134-75-2619,Branch A,Cairo,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,1900-01-01 18:51:00,Cash,135.24,6.762,6.9,25,3,Monday,18,Evening,2019-03-25
356-44-8813,Branch B,Giza,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,2019-01-20,1900-01-01 13:45:00,Credit card,112.44,5.622,7.7,20,1,Sunday,13,Afternoon,2019-01-20
198-66-9832,Branch B,Giza,Member,Female,Fashion accessories,72.04,2,7.204,151.284,2019-02-04,1900-01-01 19:38:00,Cash,144.08,7.204,9.5,4,2,Monday,19,Evening,2019-02-04
283-26-5248,Branch C,Alexandria,Member,Female,Food and beverages,98.52,10,49.26,1034.46,2019-01-30,1900-01-01 20:23:00,Ewallet,985.2,49.26,4.5,30,1,Wednesday,20,Evening,2019-01-30
712-39-0363,Branch A,Cairo,Member,Male,Food and beverages,41.66,6,12.498,262.458,2019-01-02,1900-01-01 15:24:00,Ewallet,249.96,12.498,5.6,2,1,Wednesday,15,Afternoon,2019-01-02
218-59-9410,Branch A,Cairo,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,1900-01-01 16:54:00,Ewallet,217.26,10.863,8.2,29,3,Friday,16,Afternoon,2019-03-29
174-75-0888,Branch B,Giza,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,2019-03-14,1900-01-01 12:32:00,Cash,194.22,9.711,7.3,14,3,Thursday,12,Afternoon,2019-03-14
866-99-7614,Branch C,Alexandria,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11,1900-01-01 15:42:00,Credit card,892.0,44.6,4.4,11,2,Monday,15,Afternoon,2019-02-11
134-54-4720,Branch B,Giza,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,2019-01-30,1900-01-01 13:58:00,Ewallet,339.36,16.968,5.7,30,1,Wednesday,13,Afternoon,2019-01-30
760-90-2357,Branch A,Cairo,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,1900-01-01 15:08:00,Ewallet,447.06,22.353,5.0,20,3,Wednesday,15,Afternoon,2019-03-20
514-37-2845,Branch B,Giza,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,1900-01-01 13:02:00,Cash,198.5,9.925,9.0,20,3,Wednesday,13,Afternoon,2019-03-20
698-98-5964,Branch A,Cairo,Normal,Female,Food and beverages,81.21,10,40.605,852.705,2019-01-17,1900-01-01 13:01:00,Credit card,812.1,40.605,6.3,17,1,Thursday,13,Afternoon,2019-01-17
718-57-9773,Branch C,Alexandria,Normal,Female,Sports and travel,49.33,10,24.665,517.965,2019-02-03,1900-01-01 16:40:00,Credit card,493.3,24.665,9.4,3,2,Sunday,16,Afternoon,2019-02-03
651-88-7328,Branch A,Cairo,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,2019-01-01,1900-01-01 13:55:00,Cash,591.66,29.583,7.7,1,1,Tuesday,13,Afternoon,2019-01-01
241-11-2261,Branch B,Giza,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,2019-01-10,1900-01-01 10:33:00,Credit card,559.02,27.951,5.5,10,1,Thursday,10,Morning,2019-01-10
408-26-9866,Branch C,Alexandria,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,1900-01-01 16:42:00,Ewallet,517.86,25.893,4.1,2,3,Saturday,16,Afternoon,2019-03-02
834-83-1826,Branch B,Giza,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,1900-01-01 17:16:00,Credit card,410.2,20.51,7.6,25,2,Monday,17,Evening,2019-02-25
343-61-3544,Branch B,Giza,Member,Male,Sports and travel,26.67,10,13.335,280.035,2019-01-29,1900-01-01 11:48:00,Cash,266.7,13.335,8.6,29,1,Tuesday,11,Morning,2019-01-29
239-48-4278,Branch A,Cairo,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,1900-01-01 19:35:00,Ewallet,70.91,3.5455,8.3,10,3,Sunday,19,Evening,2019-03-10
355-34-6244,Branch B,Giza,Normal,Male,Food and beverages,72.39,2,7.239,152.019,2019-01-13,1900-01-01 19:55:00,Credit card,144.78,7.239,8.1,13,1,Sunday,19,Evening,2019-01-13
550-84-8664,Branch A,Cairo,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,1900-01-01 14:33:00,Credit card,429.55,21.4775,8.6,22,3,Friday,14,Afternoon,2019-03-22
339-96-8318,Branch B,Giza,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,1900-01-01 19:49:00,Ewallet,569.17,28.4585,6.3,1,3,Friday,19,Evening,2019-03-01
458-61-0011,Branch B,Giza,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,1900-01-01 18:43:00,Cash,241.2,12.06,5.8,20,2,Wednesday,18,Evening,2019-02-20
592-34-6155,Branch C,Alexandria,Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14,1900-01-01 14:43:00,Ewallet,127.08,6.354,6.2,14,1,Monday,14,Afternoon,2019-01-14
797-88-0493,Branch A,Cairo,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2019-03-26,1900-01-01 13:54:00,Cash,257.08,12.854,7.7,26,3,Tuesday,13,Afternoon,2019-03-26
207-73-1363,Branch B,Giza,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2019-03-01,1900-01-01 12:15:00,Ewallet,139.02,6.951,8.1,1,3,Friday,12,Afternoon,2019-03-01
390-31-6381,Branch C,Alexandria,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2019-01-07,1900-01-01 12:37:00,Cash,81.66,4.083,7.3,7,1,Monday,12,Afternoon,2019-01-07
443-82-0585,Branch A,Cairo,Member,Female,Health and beauty,77.68,4,15.536,326.256,2019-02-01,1900-01-01 19:54:00,Cash,310.72,15.536,8.4,1,2,Friday,19,Evening,2019-02-01
339-18-7061,Branch C,Alexandria,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,1900-01-01 15:06:00,Credit card,185.96,9.298,8.0,13,2,Wednesday,15,Afternoon,2019-02-13
359-90-3665,Branch B,Giza,Member,Female,Fashion accessories,18.08,4,3.616,75.936,2019-01-14,1900-01-01 18:03:00,Credit card,72.32,3.616,9.5,14,1,Monday,18,Evening,2019-01-14
375-72-3056,Branch B,Giza,Normal,Male,Sports and travel,63.06,3,9.459,198.639,2019-01-19,1900-01-01 15:58:00,Ewallet,189.18,9.459,7.0,19,1,Saturday,15,Afternoon,2019-01-19
127-47-6963,Branch A,Cairo,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2019-03-09,1900-01-01 13:53:00,Credit card,206.84,10.342,9.8,9,3,Saturday,13,Afternoon,2019-03-09
278-86-2735,Branch A,Cairo,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2019-03-27,1900-01-01 14:03:00,Cash,157.02,7.851,9.2,27,3,Wednesday,14,Afternoon,2019-03-27
695-28-6250,Branch A,Cairo,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2019-02-04,1900-01-01 16:38:00,Ewallet,215.3,10.765,7.7,4,2,Monday,16,Afternoon,2019-02-04
379-17-6588,Branch C,Alexandria,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,1900-01-01 11:07:00,Cash,596.1,29.805,5.3,14,3,Thursday,11,Morning,2019-03-14
227-50-3718,Branch A,Cairo,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,1900-01-01 12:23:00,Cash,73.1,3.655,4.4,4,3,Monday,12,Afternoon,2019-03-04
302-15-2162,Branch C,Alexandria,Member,Male,Health and beauty,46.53,6,13.959,293.139,2019-03-03,1900-01-01 10:54:00,Credit card,279.18,13.959,4.3,3,3,Sunday,10,Morning,2019-03-03
788-07-8452,Branch C,Alexandria,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27,1900-01-01 17:38:00,Ewallet,169.68,8.484,9.4,27,1,Sunday,17,Evening,2019-01-27
560-49-6611,Branch A,Cairo,Member,Female,Sports and travel,45.58,1,2.279,47.859,2019-02-07,1900-01-01 14:13:00,Cash,45.58,2.279,9.8,7,2,Thursday,14,Afternoon,2019-02-07
880-35-0356,Branch A,Cairo,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-02-05,1900-01-01 11:51:00,Ewallet,225.6,11.28,4.8,5,2,Tuesday,11,Morning,2019-02-05
585-11-6748,Branch B,Giza,Member,Male,Sports and travel,96.8,3,14.52,304.92,2019-03-15,1900-01-01 13:05:00,Cash,290.4,14.52,5.3,15,3,Friday,13,Afternoon,2019-03-15
470-31-3286,Branch B,Giza,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2019-03-01,1900-01-01 11:30:00,Credit card,44.46,2.223,8.7,1,3,Friday,11,Morning,2019-03-01
152-68-2907,Branch A,Cairo,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,1900-01-01 13:30:00,Credit card,156.6,7.83,9.5,15,2,Friday,13,Afternoon,2019-02-15
123-35-4896,Branch C,Alexandria,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2019-02-17,1900-01-01 19:11:00,Ewallet,419.94,20.997,5.3,17,2,Sunday,19,Evening,2019-02-17
258-69-7810,Branch C,Alexandria,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,1900-01-01 18:53:00,Cash,184.25,9.2125,9.2,26,1,Saturday,18,Evening,2019-01-26
334-64-2006,Branch A,Cairo,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,1900-01-01 14:22:00,Ewallet,140.64,7.032,9.6,24,3,Sunday,14,Afternoon,2019-03-24
219-61-4139,Branch C,Alexandria,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,1900-01-01 17:16:00,Ewallet,83.08,4.154,6.4,23,1,Wednesday,17,Evening,2019-01-23
881-41-7302,Branch C,Alexandria,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26,1900-01-01 10:06:00,Credit card,64.99,3.2495,4.5,26,1,Saturday,10,Morning,2019-01-26
373-09-4567,Branch C,Alexandria,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,1900-01-01 20:35:00,Ewallet,775.6,38.78,6.9,14,3,Thursday,20,Evening,2019-03-14
642-30-6693,Branch B,Giza,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,1900-01-01 13:54:00,Ewallet,327.06,16.353,7.8,17,3,Sunday,13,Afternoon,2019-03-17
484-22-8230,Branch C,Alexandria,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,1900-01-01 20:08:00,Cash,363.23,18.1615,4.5,8,1,Tuesday,20,Evening,2019-01-08
830-58-2383,Branch B,Giza,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,1900-01-01 15:26:00,Cash,127.0,6.35,8.6,8,2,Friday,15,Afternoon,2019-02-08
559-98-9873,Branch A,Cairo,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,1900-01-01 12:56:00,Ewallet,375.55,18.7775,5.2,10,2,Sunday,12,Afternoon,2019-02-10
544-32-5024,Branch C,Alexandria,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,1900-01-01 19:16:00,Credit card,199.16,9.958,6.4,28,3,Thursday,19,Evening,2019-03-28
318-12-0304,Branch A,Cairo,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,1900-01-01 12:20:00,Ewallet,30.61,1.5305,5.2,23,1,Wednesday,12,Afternoon,2019-01-23
349-97-8902,Branch B,Giza,Member,Male,Food and beverages,57.89,2,5.789,121.569,2019-01-17,1900-01-01 10:37:00,Ewallet,115.78,5.789,8.9,17,1,Thursday,10,Morning,2019-01-17
421-95-9805,Branch A,Cairo,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2019-02-07,1900-01-01 10:18:00,Credit card,28.96,1.448,6.2,7,2,Thursday,10,Morning,2019-02-07
277-35-5865,Branch C,Alexandria,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,1900-01-01 11:23:00,Cash,890.73,44.5365,6.7,9,3,Saturday,11,Morning,2019-03-09
789-23-8625,Branch B,Giza,Member,Male,Fashion accessories,93.22,3,13.983,293.643,2019-01-24,1900-01-01 11:45:00,Cash,279.66,13.983,7.2,24,1,Thursday,11,Morning,2019-01-24
284-54-4231,Branch C,Alexandria,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,1900-01-01 16:08:00,Credit card,80.93,4.0465,9.0,19,1,Saturday,16,Afternoon,2019-01-19
443-59-0061,Branch A,Cairo,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-02-03,1900-01-01 11:25:00,Ewallet,674.5,33.725,4.2,3,2,Sunday,11,Morning,2019-02-03
509-29-3912,Branch A,Cairo,Member,Female,Sports and travel,38.72,9,17.424,365.904,2019-03-20,1900-01-01 12:24:00,Ewallet,348.48,17.424,4.2,20,3,Wednesday,12,Afternoon,2019-03-20
327-40-9673,Branch B,Giza,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,1900-01-01 19:51:00,Cash,435.6,21.78,6.9,13,1,Sunday,19,Evening,2019-01-13
840-19-2096,Branch C,Alexandria,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,1900-01-01 18:10:00,Ewallet,439.55,21.9775,4.4,14,3,Thursday,18,Evening,2019-03-14
828-46-6863,Branch A,Cairo,Member,Male,Food and beverages,98.53,6,29.559,620.739,2019-01-23,1900-01-01 11:22:00,Credit card,591.18,29.559,4.0,23,1,Wednesday,11,Morning,2019-01-23
641-96-3695,Branch C,Alexandria,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,1900-01-01 17:55:00,Ewallet,260.76,13.038,8.5,7,2,Thursday,17,Evening,2019-02-07
420-97-3340,Branch A,Cairo,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2019-03-28,1900-01-01 15:30:00,Credit card,215.04,10.752,9.2,28,3,Thursday,15,Afternoon,2019-03-28
436-54-4512,Branch A,Cairo,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,1900-01-01 19:44:00,Cash,91.61,4.5805,9.8,20,3,Wednesday,19,Evening,2019-03-20
670-79-6321,Branch B,Giza,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,2019-01-17,1900-01-01 15:27:00,Credit card,662.13,33.1065,4.9,17,1,Thursday,15,Afternoon,2019-01-17
852-62-7105,Branch B,Giza,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,1900-01-01 11:25:00,Credit card,832.5,41.625,4.4,12,1,Saturday,11,Morning,2019-01-12
598-06-7312,Branch B,Giza,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,1900-01-01 15:42:00,Cash,91.35,4.5675,6.8,16,2,Saturday,15,Afternoon,2019-02-16
135-13-8269,Branch B,Giza,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,1900-01-01 16:04:00,Cash,157.76,7.888,9.1,26,1,Saturday,16,Afternoon,2019-01-26
816-57-2053,Branch A,Cairo,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,1900-01-01 12:37:00,Ewallet,121.74,6.087,8.7,9,3,Saturday,12,Afternoon,2019-03-09
628-90-8624,Branch B,Giza,Member,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,1900-01-01 14:41:00,Cash,825.8,41.29,5.0,14,3,Thursday,14,Afternoon,2019-03-14
856-66-2701,Branch A,Cairo,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,1900-01-01 14:19:00,Ewallet,159.9,7.995,7.5,25,1,Friday,14,Afternoon,2019-01-25
308-39-1707,Branch A,Cairo,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,1900-01-01 18:19:00,Credit card,12.09,0.6045,8.2,26,1,Saturday,18,Evening,2019-01-26
149-61-1929,Branch A,Cairo,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,1900-01-01 14:08:00,Credit card,641.9,32.095,6.7,19,1,Saturday,14,Afternoon,2019-01-19
655-07-2265,Branch A,Cairo,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,1900-01-01 16:38:00,Ewallet,234.93,11.7465,5.4,5,3,Tuesday,16,Afternoon,2019-03-05
589-02-8023,Branch A,Cairo,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,1900-01-01 10:54:00,Credit card,167.54,8.377,7.0,15,1,Tuesday,10,Morning,2019-01-15
420-04-7590,Branch B,Giza,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,1900-01-01 11:29:00,Ewallet,299.1,14.955,4.7,18,3,Monday,11,Morning,2019-03-18
182-88-2763,Branch B,Giza,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,1900-01-01 19:28:00,Credit card,239.73,11.9865,5.0,20,3,Wednesday,19,Evening,2019-03-20
188-55-0967,Branch B,Giza,Member,Male,Health and beauty,66.47,10,33.235,697.935,2019-01-15,1900-01-01 15:01:00,Credit card,664.7,33.235,5.0,15,1,Tuesday,15,Afternoon,2019-01-15
610-46-4100,Branch A,Cairo,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,1900-01-01 20:31:00,Credit card,202.65,10.1325,6.0,3,3,Sunday,20,Evening,2019-03-03
318-81-2368,Branch C,Alexandria,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,1900-01-01 12:16:00,Cash,46.2,2.31,6.3,19,3,Tuesday,12,Afternoon,2019-03-19
364-33-8584,Branch B,Giza,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,1900-01-01 15:27:00,Cash,88.15,4.4075,8.5,8,3,Friday,15,Afternoon,2019-03-08
665-63-9737,Branch B,Giza,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2019-02-27,1900-01-01 17:36:00,Ewallet,157.26,7.863,7.5,27,2,Wednesday,17,Evening,2019-02-27
695-09-5146,Branch B,Giza,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,1900-01-01 20:00:00,Ewallet,296.37,14.8185,6.4,23,2,Saturday,20,Evening,2019-02-23
155-45-3814,Branch C,Alexandria,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,1900-01-01 15:29:00,Ewallet,708.4,35.42,4.7,19,3,Tuesday,15,Afternoon,2019-03-19
794-32-2436,Branch B,Giza,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,1900-01-01 15:08:00,Ewallet,111.34,5.567,6.0,27,3,Wednesday,15,Afternoon,2019-03-27
131-15-8856,Branch C,Alexandria,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,1900-01-01 19:26:00,Credit card,580.16,29.008,4.0,30,3,Saturday,19,Evening,2019-03-30
273-84-2164,Branch C,Alexandria,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,1900-01-01 15:53:00,Ewallet,60.25,3.0125,5.5,16,2,Saturday,15,Afternoon,2019-02-16
706-36-6154,Branch A,Cairo,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,1900-01-01 18:43:00,Ewallet,174.24,8.712,8.7,18,1,Friday,18,Evening,2019-01-18
778-89-7974,Branch C,Alexandria,Normal,Male,Health and beauty,70.21,6,21.063,442.323,2019-03-30,1900-01-01 14:58:00,Cash,421.26,21.063,7.4,30,3,Saturday,14,Afternoon,2019-03-30
574-31-8277,Branch B,Giza,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,1900-01-01 19:55:00,Cash,33.63,1.6815,5.6,20,3,Wednesday,19,Evening,2019-03-20
859-71-0933,Branch C,Alexandria,Member,Female,Sports and travel,15.49,2,1.549,32.529,2019-01-16,1900-01-01 15:10:00,Cash,30.98,1.549,6.3,16,1,Wednesday,15,Afternoon,2019-01-16
740-11-5257,Branch C,Alexandria,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,1900-01-01 16:44:00,Cash,247.4,12.37,7.1,24,2,Sunday,16,Afternoon,2019-02-24
369-82-2676,Branch B,Giza,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,1900-01-01 18:22:00,Ewallet,378.3,18.915,7.8,15,1,Tuesday,18,Evening,2019-01-15
563-47-4072,Branch B,Giza,Normal,Female,Health and beauty,55.81,6,16.743,351.603,2019-01-22,1900-01-01 11:52:00,Cash,334.86,16.743,9.9,22,1,Tuesday,11,Morning,2019-01-22
742-04-5161,Branch A,Cairo,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,1900-01-01 17:24:00,Cash,727.8,36.39,7.3,3,2,Sunday,17,Evening,2019-02-03
149-15-7606,Branch B,Giza,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,1900-01-01 15:31:00,Ewallet,335.88,16.794,5.1,6,3,Wednesday,15,Afternoon,2019-03-06
133-77-3154,Branch B,Giza,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2019-02-16,1900-01-01 18:04:00,Credit card,240.72,12.036,9.4,16,2,Saturday,18,Evening,2019-02-16
